* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 12-21-2016
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 12-21-2016
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 12-21-2016
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 12-21-2016
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 12-21-2016
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 12-21-2016
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 12-21-2016
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 12-21-2016
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 12-21-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 12-21-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 12-21-2016
* Chemistry = SYBR_GREEN
* Date Created = 2018-07-09 18:38:45 PM CST
* Date Modified = 2018-07-09 20:35:06 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = H:\Spring_Work\35. Data\2018-5-30 pathogen qPCR\2018-07-09 183809.eds
* Experiment Name = 2018-07-09 183809
* Experiment Run Start Time = 2018-07-10 02:54:59 AM CST
* Experiment Run Stop Time = 2018-07-10 04:48:33 AM CST
* Experiment Type = Relative Standard Curve
* Instrument Name = 278861596
* Instrument Serial Number = 278861596
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Melt Curve Raw Data]
Well	Well Position	Reading	Temperature	Fluorescence	Derivative
362	P2	174	88.762	0.083	0.029
362	P2	175	88.841	0.081	0.026
362	P2	176	88.920	0.077	0.023
362	P2	177	88.999	0.078	0.020
362	P2	178	89.078	0.075	0.017
362	P2	179	89.157	0.076	0.015
362	P2	180	89.237	0.077	0.013
362	P2	181	89.316	0.074	0.012
362	P2	182	89.395	0.073	0.011
362	P2	183	89.474	0.071	0.010
362	P2	184	89.553	0.073	0.009
362	P2	185	89.632	0.071	0.007
362	P2	186	89.712	0.071	0.006
362	P2	187	89.791	0.071	0.004
362	P2	188	89.870	0.070	0.003
363	P3	1	75.065	4.605	0.132
363	P3	2	75.145	4.619	0.130
363	P3	3	75.224	4.599	0.128
363	P3	4	75.303	4.592	0.127
363	P3	5	75.382	4.587	0.128
363	P3	6	75.461	4.590	0.131
363	P3	7	75.540	4.570	0.134
363	P3	8	75.620	4.555	0.136
363	P3	9	75.699	4.542	0.137
363	P3	10	75.778	4.544	0.136
363	P3	11	75.857	4.534	0.136
363	P3	12	75.936	4.511	0.137
363	P3	13	76.015	4.516	0.140
363	P3	14	76.095	4.509	0.144
363	P3	15	76.174	4.502	0.149
363	P3	16	76.253	4.476	0.154
363	P3	17	76.332	4.455	0.158
363	P3	18	76.411	4.472	0.162
363	P3	19	76.490	4.452	0.164
363	P3	20	76.570	4.432	0.163
363	P3	21	76.649	4.440	0.160
363	P3	22	76.728	4.398	0.154
363	P3	23	76.807	4.384	0.147
363	P3	24	76.886	4.392	0.140
363	P3	25	76.965	4.395	0.137
363	P3	26	77.045	4.380	0.138
363	P3	27	77.124	4.375	0.142
363	P3	28	77.203	4.349	0.146
363	P3	29	77.282	4.342	0.149
363	P3	30	77.361	4.337	0.151
363	P3	31	77.440	4.320	0.151
363	P3	32	77.520	4.317	0.151
363	P3	33	77.599	4.300	0.152
363	P3	34	77.678	4.295	0.153
363	P3	35	77.757	4.284	0.155
363	P3	36	77.836	4.271	0.157
363	P3	37	77.915	4.260	0.160
363	P3	38	77.995	4.242	0.162
363	P3	39	78.074	4.246	0.165
363	P3	40	78.153	4.222	0.169
363	P3	41	78.232	4.212	0.174
363	P3	42	78.311	4.214	0.180
363	P3	43	78.390	4.183	0.189
363	P3	44	78.470	4.181	0.199
363	P3	45	78.549	4.163	0.211
363	P3	46	78.628	4.155	0.228
363	P3	47	78.707	4.120	0.250
363	P3	48	78.786	4.125	0.278
363	P3	49	78.865	4.116	0.313
363	P3	50	78.945	4.078	0.356
363	P3	51	79.024	4.047	0.404
363	P3	52	79.103	4.032	0.459
363	P3	53	79.182	3.993	0.520
363	P3	54	79.261	3.952	0.590
363	P3	55	79.340	3.928	0.671
363	P3	56	79.420	3.850	0.767
363	P3	57	79.499	3.826	0.881
363	P3	58	79.578	3.765	1.011
363	P3	59	79.657	3.696	1.154
363	P3	60	79.736	3.609	1.301
363	P3	61	79.816	3.501	1.442
363	P3	62	79.895	3.371	1.567
363	P3	63	79.974	3.257	1.669
363	P3	64	80.053	3.119	1.745
363	P3	65	80.132	2.985	1.796
363	P3	66	80.211	2.860	1.826
363	P3	67	80.291	2.726	1.842
363	P3	68	80.370	2.605	1.848
363	P3	69	80.449	2.468	1.849
363	P3	70	80.528	2.343	1.846
363	P3	71	80.607	2.216	1.842
363	P3	72	80.686	2.086	1.836
363	P3	73	80.766	1.957	1.826
363	P3	74	80.845	1.832	1.813
363	P3	75	80.924	1.702	1.795
363	P3	76	81.003	1.580	1.772
363	P3	77	81.082	1.460	1.743
363	P3	78	81.161	1.338	1.707
363	P3	79	81.241	1.221	1.665
363	P3	80	81.320	1.105	1.616
363	P3	81	81.399	0.993	1.557
363	P3	82	81.478	0.884	1.487
363	P3	83	81.557	0.781	1.403
363	P3	84	81.636	0.681	1.305
363	P3	85	81.716	0.592	1.193
363	P3	86	81.795	0.511	1.066
363	P3	87	81.874	0.442	0.931
363	P3	88	81.953	0.381	0.790
363	P3	89	82.032	0.337	0.650
363	P3	90	82.111	0.304	0.518
363	P3	91	82.191	0.283	0.398
363	P3	92	82.270	0.269	0.296
363	P3	93	82.349	0.263	0.212
363	P3	94	82.428	0.256	0.147
363	P3	95	82.507	0.254	0.099
363	P3	96	82.586	0.251	0.065
363	P3	97	82.666	0.251	0.042
363	P3	98	82.745	0.254	0.028
363	P3	99	82.824	0.251	0.020
363	P3	100	82.903	0.248	0.015
363	P3	101	82.982	0.249	0.012
363	P3	102	83.061	0.248	0.010
363	P3	103	83.141	0.247	0.009
363	P3	104	83.220	0.247	0.008
363	P3	105	83.299	0.248	0.008
363	P3	106	83.378	0.245	0.007
363	P3	107	83.457	0.245	0.007
363	P3	108	83.536	0.247	0.007
363	P3	109	83.616	0.245	0.008
363	P3	110	83.695	0.243	0.009
363	P3	111	83.774	0.245	0.010
363	P3	112	83.853	0.243	0.012
363	P3	113	83.932	0.243	0.013
363	P3	114	84.011	0.241	0.015
363	P3	115	84.091	0.241	0.016
363	P3	116	84.170	0.237	0.016
363	P3	117	84.249	0.236	0.016
363	P3	118	84.328	0.237	0.016
363	P3	119	84.407	0.236	0.016
363	P3	120	84.486	0.234	0.016
363	P3	121	84.566	0.233	0.016
363	P3	122	84.645	0.233	0.016
363	P3	123	84.724	0.230	0.015
363	P3	124	84.803	0.229	0.015
363	P3	125	84.882	0.227	0.014
363	P3	126	84.961	0.228	0.013
363	P3	127	85.041	0.228	0.012
363	P3	128	85.120	0.226	0.012
363	P3	129	85.199	0.225	0.011
363	P3	130	85.278	0.225	0.011
363	P3	131	85.357	0.224	0.011
363	P3	132	85.436	0.223	0.012
363	P3	133	85.516	0.224	0.013
363	P3	134	85.595	0.222	0.014
363	P3	135	85.674	0.221	0.015
363	P3	136	85.753	0.218	0.015
363	P3	137	85.832	0.218	0.016
363	P3	138	85.911	0.216	0.017
363	P3	139	85.991	0.216	0.018
363	P3	140	86.070	0.216	0.020
363	P3	141	86.149	0.215	0.023
363	P3	142	86.228	0.212	0.025
363	P3	143	86.307	0.209	0.027
363	P3	144	86.386	0.207	0.029
363	P3	145	86.466	0.204	0.031
363	P3	146	86.545	0.203	0.032
363	P3	147	86.624	0.200	0.033
363	P3	148	86.703	0.200	0.035
363	P3	149	86.782	0.196	0.037
363	P3	150	86.862	0.194	0.039
363	P3	151	86.941	0.190	0.041
363	P3	152	87.020	0.189	0.043
363	P3	153	87.099	0.184	0.045
363	P3	154	87.178	0.179	0.047
363	P3	155	87.257	0.178	0.048
363	P3	156	87.337	0.174	0.050
363	P3	157	87.416	0.171	0.053
363	P3	158	87.495	0.167	0.056
363	P3	159	87.574	0.159	0.059
363	P3	160	87.653	0.157	0.063
363	P3	161	87.732	0.153	0.066
363	P3	162	87.812	0.147	0.069
363	P3	163	87.891	0.141	0.071
363	P3	164	87.970	0.134	0.072
363	P3	165	88.049	0.130	0.071
363	P3	166	88.128	0.125	0.069
363	P3	167	88.207	0.122	0.067
363	P3	168	88.287	0.118	0.064
363	P3	169	88.366	0.112	0.061
363	P3	170	88.445	0.109	0.059
363	P3	171	88.524	0.105	0.055
363	P3	172	88.603	0.101	0.052
363	P3	173	88.682	0.095	0.047
363	P3	174	88.762	0.094	0.043
363	P3	175	88.841	0.093	0.037
363	P3	176	88.920	0.092	0.033
363	P3	177	88.999	0.089	0.029
363	P3	178	89.078	0.088	0.025
363	P3	179	89.157	0.087	0.023
363	P3	180	89.237	0.085	0.020
363	P3	181	89.316	0.082	0.018
363	P3	182	89.395	0.082	0.016
363	P3	183	89.474	0.081	0.014
363	P3	184	89.553	0.081	0.012
363	P3	185	89.632	0.082	0.010
363	P3	186	89.712	0.082	0.008
363	P3	187	89.791	0.078	0.007
363	P3	188	89.870	0.077	0.005
364	P4	1	75.065	4.697	0.137
364	P4	2	75.145	4.707	0.139
364	P4	3	75.224	4.677	0.140
364	P4	4	75.303	4.661	0.139
364	P4	5	75.382	4.657	0.136
364	P4	6	75.461	4.657	0.133
364	P4	7	75.540	4.636	0.130
364	P4	8	75.620	4.647	0.128
364	P4	9	75.699	4.612	0.128
364	P4	10	75.778	4.611	0.130
364	P4	11	75.857	4.607	0.133
364	P4	12	75.936	4.615	0.137
364	P4	13	76.015	4.587	0.140
364	P4	14	76.095	4.558	0.142
364	P4	15	76.174	4.580	0.141
364	P4	16	76.253	4.543	0.139
364	P4	17	76.332	4.548	0.136
364	P4	18	76.411	4.529	0.132
364	P4	19	76.490	4.534	0.130
364	P4	20	76.570	4.517	0.128
364	P4	21	76.649	4.502	0.126
364	P4	22	76.728	4.508	0.124
364	P4	23	76.807	4.488	0.122
364	P4	24	76.886	4.477	0.119
364	P4	25	76.965	4.467	0.118
364	P4	26	77.045	4.459	0.120
364	P4	27	77.124	4.473	0.124
364	P4	28	77.203	4.461	0.131
364	P4	29	77.282	4.433	0.137
364	P4	30	77.361	4.429	0.142
364	P4	31	77.440	4.410	0.143
364	P4	32	77.520	4.402	0.143
364	P4	33	77.599	4.399	0.142
364	P4	34	77.678	4.387	0.142
364	P4	35	77.757	4.377	0.143
364	P4	36	77.836	4.374	0.146
364	P4	37	77.915	4.351	0.149
364	P4	38	77.995	4.347	0.153
364	P4	39	78.074	4.325	0.157
364	P4	40	78.153	4.333	0.163
364	P4	41	78.232	4.310	0.170
364	P4	42	78.311	4.295	0.181
364	P4	43	78.390	4.294	0.194
364	P4	44	78.470	4.279	0.211
364	P4	45	78.549	4.257	0.231
364	P4	46	78.628	4.241	0.253
364	P4	47	78.707	4.223	0.277
364	P4	48	78.786	4.204	0.305
364	P4	49	78.865	4.186	0.338
364	P4	50	78.945	4.158	0.377
364	P4	51	79.024	4.125	0.423
364	P4	52	79.103	4.106	0.479
364	P4	53	79.182	4.073	0.545
364	P4	54	79.261	4.043	0.621
364	P4	55	79.340	3.978	0.707
364	P4	56	79.420	3.936	0.802
364	P4	57	79.499	3.862	0.907
364	P4	58	79.578	3.808	1.022
364	P4	59	79.657	3.733	1.145
364	P4	60	79.736	3.646	1.274
364	P4	61	79.816	3.558	1.402
364	P4	62	79.895	3.430	1.524
364	P4	63	79.974	3.306	1.631
364	P4	64	80.053	3.180	1.719
364	P4	65	80.132	3.037	1.785
364	P4	66	80.211	2.901	1.831
364	P4	67	80.291	2.771	1.860
364	P4	68	80.370	2.620	1.875
364	P4	69	80.449	2.498	1.881
364	P4	70	80.528	2.360	1.881
364	P4	71	80.607	2.218	1.877
364	P4	72	80.686	2.084	1.868
364	P4	73	80.766	1.951	1.856
364	P4	74	80.845	1.819	1.840
364	P4	75	80.924	1.684	1.819
364	P4	76	81.003	1.557	1.792
364	P4	77	81.082	1.431	1.760
364	P4	78	81.161	1.302	1.721
364	P4	79	81.241	1.180	1.676
364	P4	80	81.320	1.061	1.623
364	P4	81	81.399	0.947	1.561
364	P4	82	81.478	0.833	1.489
364	P4	83	81.557	0.726	1.405
364	P4	84	81.636	0.626	1.306
364	P4	85	81.716	0.532	1.193
364	P4	86	81.795	0.447	1.067
364	P4	87	81.874	0.374	0.931
364	P4	88	81.953	0.317	0.790
364	P4	89	82.032	0.268	0.651
364	P4	90	82.111	0.234	0.520
364	P4	91	82.191	0.213	0.401
364	P4	92	82.270	0.196	0.299
364	P4	93	82.349	0.190	0.216
364	P4	94	82.428	0.185	0.151
364	P4	95	82.507	0.182	0.102
364	P4	96	82.586	0.178	0.067
364	P4	97	82.666	0.179	0.044
364	P4	98	82.745	0.177	0.028
364	P4	99	82.824	0.175	0.018
364	P4	100	82.903	0.176	0.011
364	P4	101	82.982	0.176	0.008
364	P4	102	83.061	0.176	0.006
364	P4	103	83.141	0.177	0.005
364	P4	104	83.220	0.176	0.005
364	P4	105	83.299	0.175	0.005
364	P4	106	83.378	0.173	0.005
364	P4	107	83.457	0.175	0.005
364	P4	108	83.536	0.174	0.004
364	P4	109	83.616	0.173	0.004
364	P4	110	83.695	0.174	0.004
364	P4	111	83.774	0.174	0.004
364	P4	112	83.853	0.173	0.004
364	P4	113	83.932	0.173	0.005
364	P4	114	84.011	0.174	0.005
364	P4	115	84.091	0.171	0.005
364	P4	116	84.170	0.169	0.005
364	P4	117	84.249	0.171	0.005
364	P4	118	84.328	0.171	0.005
364	P4	119	84.407	0.171	0.005
364	P4	120	84.486	0.171	0.006
364	P4	121	84.566	0.171	0.007
364	P4	122	84.645	0.169	0.007
364	P4	123	84.724	0.167	0.007
364	P4	124	84.803	0.167	0.007
364	P4	125	84.882	0.168	0.006
364	P4	126	84.961	0.167	0.006
364	P4	127	85.041	0.168	0.005
364	P4	128	85.120	0.166	0.005
364	P4	129	85.199	0.166	0.005
364	P4	130	85.278	0.165	0.005
364	P4	131	85.357	0.165	0.004
364	P4	132	85.436	0.165	0.004
364	P4	133	85.516	0.166	0.004
364	P4	134	85.595	0.164	0.004
364	P4	135	85.674	0.165	0.005
364	P4	136	85.753	0.163	0.005
364	P4	137	85.832	0.162	0.005
364	P4	138	85.911	0.165	0.005
364	P4	139	85.991	0.163	0.005
364	P4	140	86.070	0.162	0.006
364	P4	141	86.149	0.162	0.007
364	P4	142	86.228	0.162	0.008
364	P4	143	86.307	0.164	0.009
364	P4	144	86.386	0.158	0.010
364	P4	145	86.466	0.159	0.011
364	P4	146	86.545	0.159	0.012
364	P4	147	86.624	0.159	0.012
364	P4	148	86.703	0.156	0.012
364	P4	149	86.782	0.155	0.013
364	P4	150	86.862	0.154	0.013
364	P4	151	86.941	0.156	0.014
364	P4	152	87.020	0.154	0.016
364	P4	153	87.099	0.152	0.018
364	P4	154	87.178	0.152	0.021
364	P4	155	87.257	0.150	0.023
364	P4	156	87.337	0.146	0.025
364	P4	157	87.416	0.143	0.026
364	P4	158	87.495	0.143	0.028
364	P4	159	87.574	0.139	0.029
364	P4	160	87.653	0.140	0.031
364	P4	161	87.732	0.135	0.033
364	P4	162	87.812	0.133	0.036
364	P4	163	87.891	0.128	0.038
364	P4	164	87.970	0.128	0.040
364	P4	165	88.049	0.123	0.042
364	P4	166	88.128	0.120	0.042
364	P4	167	88.207	0.118	0.042
364	P4	168	88.287	0.113	0.041
364	P4	169	88.366	0.109	0.040
364	P4	170	88.445	0.109	0.038
364	P4	171	88.524	0.106	0.036
364	P4	172	88.603	0.103	0.033
364	P4	173	88.682	0.102	0.030
364	P4	174	88.762	0.099	0.027
364	P4	175	88.841	0.097	0.024
364	P4	176	88.920	0.097	0.022
364	P4	177	88.999	0.095	0.019
364	P4	178	89.078	0.094	0.017
364	P4	179	89.157	0.093	0.015
364	P4	180	89.237	0.091	0.013
364	P4	181	89.316	0.092	0.011
364	P4	182	89.395	0.092	0.010
364	P4	183	89.474	0.091	0.008
364	P4	184	89.553	0.090	0.007
364	P4	185	89.632	0.090	0.006
364	P4	186	89.712	0.089	0.005
364	P4	187	89.791	0.088	0.004
364	P4	188	89.870	0.090	0.002
365	P5	1	75.065	4.628	0.125
365	P5	2	75.145	4.615	0.126
365	P5	3	75.224	4.621	0.128
365	P5	4	75.303	4.604	0.130
365	P5	5	75.382	4.598	0.131
365	P5	6	75.461	4.581	0.131
365	P5	7	75.540	4.573	0.129
365	P5	8	75.620	4.551	0.125
365	P5	9	75.699	4.560	0.121
365	P5	10	75.778	4.556	0.117
365	P5	11	75.857	4.533	0.115
365	P5	12	75.936	4.528	0.116
365	P5	13	76.015	4.519	0.120
365	P5	14	76.095	4.526	0.127
365	P5	15	76.174	4.515	0.135
365	P5	16	76.253	4.495	0.141
365	P5	17	76.332	4.482	0.145
365	P5	18	76.411	4.471	0.145
365	P5	19	76.490	4.440	0.143
365	P5	20	76.570	4.464	0.140
365	P5	21	76.649	4.443	0.138
365	P5	22	76.728	4.436	0.137
365	P5	23	76.807	4.417	0.138
365	P5	24	76.886	4.412	0.139
365	P5	25	76.965	4.401	0.141
365	P5	26	77.045	4.398	0.142
365	P5	27	77.124	4.373	0.143
365	P5	28	77.203	4.377	0.144
365	P5	29	77.282	4.353	0.145
365	P5	30	77.361	4.358	0.146
365	P5	31	77.440	4.326	0.148
365	P5	32	77.520	4.333	0.151
365	P5	33	77.599	4.325	0.154
365	P5	34	77.678	4.308	0.157
365	P5	35	77.757	4.292	0.159
365	P5	36	77.836	4.274	0.162
365	P5	37	77.915	4.266	0.165
365	P5	38	77.995	4.258	0.170
365	P5	39	78.074	4.273	0.176
365	P5	40	78.153	4.219	0.183
365	P5	41	78.232	4.223	0.189
365	P5	42	78.311	4.198	0.195
365	P5	43	78.390	4.186	0.202
365	P5	44	78.470	4.179	0.212
365	P5	45	78.549	4.162	0.228
365	P5	46	78.628	4.158	0.251
365	P5	47	78.707	4.137	0.280
365	P5	48	78.786	4.103	0.314
365	P5	49	78.865	4.088	0.353
365	P5	50	78.945	4.069	0.395
365	P5	51	79.024	4.027	0.440
365	P5	52	79.103	3.993	0.490
365	P5	53	79.182	3.960	0.547
365	P5	54	79.261	3.917	0.611
365	P5	55	79.340	3.892	0.684
365	P5	56	79.420	3.833	0.767
365	P5	57	79.499	3.761	0.859
365	P5	58	79.578	3.698	0.959
365	P5	59	79.657	3.625	1.067
365	P5	60	79.736	3.562	1.183
365	P5	61	79.816	3.467	1.302
365	P5	62	79.895	3.355	1.420
365	P5	63	79.974	3.241	1.530
365	P5	64	80.053	3.121	1.627
365	P5	65	80.132	2.992	1.707
365	P5	66	80.211	2.838	1.767
365	P5	67	80.291	2.709	1.809
365	P5	68	80.370	2.575	1.835
365	P5	69	80.449	2.431	1.848
365	P5	70	80.528	2.304	1.853
365	P5	71	80.607	2.159	1.851
365	P5	72	80.686	2.026	1.846
365	P5	73	80.766	1.895	1.836
365	P5	74	80.845	1.753	1.822
365	P5	75	80.924	1.627	1.803
365	P5	76	81.003	1.495	1.777
365	P5	77	81.082	1.364	1.746
365	P5	78	81.161	1.233	1.706
365	P5	79	81.241	1.113	1.659
365	P5	80	81.320	0.994	1.604
365	P5	81	81.399	0.874	1.539
365	P5	82	81.478	0.766	1.464
365	P5	83	81.557	0.656	1.377
365	P5	84	81.636	0.556	1.276
365	P5	85	81.716	0.464	1.163
365	P5	86	81.795	0.384	1.038
365	P5	87	81.874	0.309	0.905
365	P5	88	81.953	0.252	0.768
365	P5	89	82.032	0.206	0.633
365	P5	90	82.111	0.171	0.506
365	P5	91	82.191	0.150	0.391
365	P5	92	82.270	0.134	0.293
365	P5	93	82.349	0.128	0.212
365	P5	94	82.428	0.120	0.148
365	P5	95	82.507	0.117	0.100
365	P5	96	82.586	0.115	0.065
365	P5	97	82.666	0.115	0.041
365	P5	98	82.745	0.115	0.025
365	P5	99	82.824	0.114	0.015
365	P5	100	82.903	0.113	0.009
365	P5	101	82.982	0.113	0.006
365	P5	102	83.061	0.115	0.004
365	P5	103	83.141	0.114	0.004
365	P5	104	83.220	0.113	0.004
365	P5	105	83.299	0.114	0.004
365	P5	106	83.378	0.113	0.005
365	P5	107	83.457	0.110	0.005
365	P5	108	83.536	0.112	0.004
365	P5	109	83.616	0.112	0.004
365	P5	110	83.695	0.110	0.004
365	P5	111	83.774	0.112	0.003
365	P5	112	83.853	0.111	0.003
365	P5	113	83.932	0.109	0.003
365	P5	114	84.011	0.111	0.003
365	P5	115	84.091	0.110	0.004
365	P5	116	84.170	0.111	0.004
365	P5	117	84.249	0.110	0.005
365	P5	118	84.328	0.108	0.005
365	P5	119	84.407	0.108	0.005
365	P5	120	84.486	0.109	0.005
365	P5	121	84.566	0.108	0.005
365	P5	122	84.645	0.108	0.004
365	P5	123	84.724	0.107	0.004
365	P5	124	84.803	0.107	0.003
365	P5	125	84.882	0.107	0.003
365	P5	126	84.961	0.108	0.003
365	P5	127	85.041	0.106	0.003
365	P5	128	85.120	0.106	0.003
365	P5	129	85.199	0.106	0.004
365	P5	130	85.278	0.108	0.004
365	P5	131	85.357	0.105	0.004
365	P5	132	85.436	0.105	0.004
365	P5	133	85.516	0.103	0.004
365	P5	134	85.595	0.106	0.004
365	P5	135	85.674	0.104	0.004
365	P5	136	85.753	0.104	0.004
365	P5	137	85.832	0.104	0.004
365	P5	138	85.911	0.103	0.004
365	P5	139	85.991	0.103	0.004
365	P5	140	86.070	0.104	0.005
365	P5	141	86.149	0.103	0.005
365	P5	142	86.228	0.102	0.006
365	P5	143	86.307	0.102	0.006
365	P5	144	86.386	0.101	0.007
365	P5	145	86.466	0.099	0.007
365	P5	146	86.545	0.100	0.006
365	P5	147	86.624	0.099	0.007
365	P5	148	86.703	0.101	0.007
365	P5	149	86.782	0.098	0.008
365	P5	150	86.862	0.099	0.008
365	P5	151	86.941	0.097	0.009
365	P5	152	87.020	0.095	0.009
365	P5	153	87.099	0.097	0.010
365	P5	154	87.178	0.095	0.010
365	P5	155	87.257	0.095	0.011
365	P5	156	87.337	0.095	0.012
365	P5	157	87.416	0.092	0.014
365	P5	158	87.495	0.092	0.015
365	P5	159	87.574	0.090	0.017
365	P5	160	87.653	0.087	0.018
365	P5	161	87.732	0.086	0.018
365	P5	162	87.812	0.086	0.019
365	P5	163	87.891	0.086	0.019
365	P5	164	87.970	0.081	0.019
365	P5	165	88.049	0.081	0.019
365	P5	166	88.128	0.081	0.020
365	P5	167	88.207	0.080	0.020
365	P5	168	88.287	0.075	0.021
365	P5	169	88.366	0.075	0.021
365	P5	170	88.445	0.074	0.020
365	P5	171	88.524	0.071	0.019
365	P5	172	88.603	0.071	0.018
365	P5	173	88.682	0.071	0.016
365	P5	174	88.762	0.068	0.015
365	P5	175	88.841	0.068	0.013
365	P5	176	88.920	0.065	0.012
365	P5	177	88.999	0.068	0.011
365	P5	178	89.078	0.067	0.010
365	P5	179	89.157	0.064	0.009
365	P5	180	89.237	0.065	0.009
365	P5	181	89.316	0.063	0.009
365	P5	182	89.395	0.064	0.008
365	P5	183	89.474	0.063	0.007
365	P5	184	89.553	0.060	0.006
365	P5	185	89.632	0.063	0.005
365	P5	186	89.712	0.063	0.004
365	P5	187	89.791	0.060	0.003
365	P5	188	89.870	0.062	0.002
366	P6	1	75.065	4.633	0.117
366	P6	2	75.145	4.627	0.121
366	P6	3	75.224	4.616	0.124
366	P6	4	75.303	4.623	0.126
366	P6	5	75.382	4.583	0.127
366	P6	6	75.461	4.590	0.125
366	P6	7	75.540	4.560	0.121
366	P6	8	75.620	4.580	0.119
366	P6	9	75.699	4.562	0.117
366	P6	10	75.778	4.553	0.118
366	P6	11	75.857	4.560	0.119
366	P6	12	75.936	4.528	0.120
366	P6	13	76.015	4.516	0.120
366	P6	14	76.095	4.524	0.118
366	P6	15	76.174	4.513	0.117
366	P6	16	76.253	4.494	0.116
366	P6	17	76.332	4.488	0.117
366	P6	18	76.411	4.501	0.119
366	P6	19	76.490	4.464	0.122
366	P6	20	76.570	4.476	0.126
366	P6	21	76.649	4.452	0.130
366	P6	22	76.728	4.454	0.132
366	P6	23	76.807	4.438	0.133
366	P6	24	76.886	4.412	0.134
366	P6	25	76.965	4.425	0.134
366	P6	26	77.045	4.418	0.135
366	P6	27	77.124	4.387	0.136
366	P6	28	77.203	4.383	0.138
366	P6	29	77.282	4.400	0.140
366	P6	30	77.361	4.362	0.142
366	P6	31	77.440	4.343	0.145
366	P6	32	77.520	4.352	0.150
366	P6	33	77.599	4.344	0.155
366	P6	34	77.678	4.331	0.161
366	P6	35	77.757	4.310	0.166
366	P6	36	77.836	4.292	0.170
366	P6	37	77.915	4.291	0.171
366	P6	38	77.995	4.275	0.170
366	P6	39	78.074	4.254	0.169
366	P6	40	78.153	4.240	0.169
366	P6	41	78.232	4.234	0.172
366	P6	42	78.311	4.235	0.180
366	P6	43	78.390	4.226	0.193
366	P6	44	78.470	4.203	0.209
366	P6	45	78.549	4.173	0.228
366	P6	46	78.628	4.169	0.249
366	P6	47	78.707	4.144	0.272
366	P6	48	78.786	4.143	0.300
366	P6	49	78.865	4.093	0.332
366	P6	50	78.945	4.098	0.370
366	P6	51	79.024	4.051	0.414
366	P6	52	79.103	4.023	0.466
366	P6	53	79.182	4.003	0.524
366	P6	54	79.261	3.953	0.588
366	P6	55	79.340	3.909	0.657
366	P6	56	79.420	3.859	0.733
366	P6	57	79.499	3.795	0.814
366	P6	58	79.578	3.742	0.902
366	P6	59	79.657	3.672	0.998
366	P6	60	79.736	3.602	1.100
366	P6	61	79.816	3.512	1.207
366	P6	62	79.895	3.418	1.317
366	P6	63	79.974	3.312	1.426
366	P6	64	80.053	3.203	1.528
366	P6	65	80.132	3.080	1.621
366	P6	66	80.211	2.955	1.700
366	P6	67	80.291	2.811	1.763
366	P6	68	80.370	2.666	1.808
366	P6	69	80.449	2.528	1.836
366	P6	70	80.528	2.392	1.850
366	P6	71	80.607	2.259	1.854
366	P6	72	80.686	2.113	1.851
366	P6	73	80.766	1.980	1.842
366	P6	74	80.845	1.845	1.830
366	P6	75	80.924	1.718	1.815
366	P6	76	81.003	1.580	1.795
366	P6	77	81.082	1.452	1.771
366	P6	78	81.161	1.319	1.742
366	P6	79	81.241	1.192	1.705
366	P6	80	81.320	1.067	1.660
366	P6	81	81.399	0.948	1.606
366	P6	82	81.478	0.823	1.541
366	P6	83	81.557	0.711	1.463
366	P6	84	81.636	0.609	1.370
366	P6	85	81.716	0.507	1.263
366	P6	86	81.795	0.414	1.142
366	P6	87	81.874	0.331	1.009
366	P6	88	81.953	0.263	0.869
366	P6	89	82.032	0.209	0.728
366	P6	90	82.111	0.168	0.591
366	P6	91	82.191	0.138	0.464
366	P6	92	82.270	0.119	0.353
366	P6	93	82.349	0.107	0.259
366	P6	94	82.428	0.102	0.184
366	P6	95	82.507	0.097	0.126
366	P6	96	82.586	0.092	0.084
366	P6	97	82.666	0.093	0.055
366	P6	98	82.745	0.091	0.035
366	P6	99	82.824	0.092	0.022
366	P6	100	82.903	0.092	0.014
366	P6	101	82.982	0.089	0.009
366	P6	102	83.061	0.089	0.006
366	P6	103	83.141	0.090	0.004
366	P6	104	83.220	0.090	0.003
366	P6	105	83.299	0.090	0.002
366	P6	106	83.378	0.089	0.002
366	P6	107	83.457	0.089	0.003
366	P6	108	83.536	0.090	0.003
