* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 12-21-2016
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 12-21-2016
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 12-21-2016
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 12-21-2016
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 12-21-2016
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 12-21-2016
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 12-21-2016
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 12-21-2016
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 12-21-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 12-21-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 12-21-2016
* Chemistry = SYBR_GREEN
* Date Created = 2018-07-09 18:38:45 PM CST
* Date Modified = 2018-07-09 20:35:06 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = H:\Spring_Work\35. Data\2018-5-30 pathogen qPCR\2018-07-09 183809.eds
* Experiment Name = 2018-07-09 183809
* Experiment Run Start Time = 2018-07-10 02:54:59 AM CST
* Experiment Run Stop Time = 2018-07-10 04:48:33 AM CST
* Experiment Type = Relative Standard Curve
* Instrument Name = 278861596
* Instrument Serial Number = 278861596
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Amplification Data]
Well	Cycle	Target Name	Rn	Delta Rn
206	25	O157	0.165	-0.002
206	26	O157	0.172	0.003
206	27	O157	0.174	0.005
206	28	O157	0.173	0.003
206	29	O157	0.174	0.002
206	30	O157	0.174	0.002
206	31	O157	0.176	0.003
206	32	O157	0.186	0.012
206	33	O157	0.202	0.027
206	34	O157	0.231	0.055
206	35	O157	0.285	0.108
206	36	O157	0.386	0.208
206	37	O157	0.580	0.401
206	38	O157	0.921	0.741
206	39	O157	1.462	1.281
206	40	O157	2.068	1.887
207	1	O157	0.119	0.008
207	2	O157	0.118	0.007
207	3	O157	0.117	0.005
207	4	O157	0.116	0.003
207	5	O157	0.114	0.001
207	6	O157	0.114	0.000
207	7	O157	0.114	-0.001
207	8	O157	0.113	-0.002
207	9	O157	0.115	-0.001
207	10	O157	0.115	-0.001
207	11	O157	0.117	0.000
207	12	O157	0.119	0.001
207	13	O157	0.120	0.001
207	14	O157	0.123	0.003
207	15	O157	0.123	0.003
207	16	O157	0.123	0.002
207	17	O157	0.124	0.002
207	18	O157	0.125	0.002
207	19	O157	0.126	0.003
207	20	O157	0.125	0.001
207	21	O157	0.121	-0.003
207	22	O157	0.122	-0.003
207	23	O157	0.124	-0.002
207	24	O157	0.125	-0.002
207	25	O157	0.125	-0.003
207	26	O157	0.123	-0.006
207	27	O157	0.122	-0.007
207	28	O157	0.122	-0.008
207	29	O157	0.122	-0.008
207	30	O157	0.122	-0.009
207	31	O157	0.127	-0.005
207	32	O157	0.132	-0.001
207	33	O157	0.135	0.001
207	34	O157	0.138	0.004
207	35	O157	0.139	0.005
207	36	O157	0.140	0.004
207	37	O157	0.141	0.005
207	38	O157	0.143	0.006
207	39	O157	0.145	0.008
207	40	O157	0.152	0.013
208	1	O157	0.134	-0.006
208	2	O157	0.135	-0.005
208	3	O157	0.137	-0.004
208	4	O157	0.137	-0.005
208	5	O157	0.139	-0.003
208	6	O157	0.142	-0.001
208	7	O157	0.142	-0.001
208	8	O157	0.142	-0.002
208	9	O157	0.145	0.001
208	10	O157	0.147	0.002
208	11	O157	0.147	0.001
208	12	O157	0.148	0.002
208	13	O157	0.150	0.004
208	14	O157	0.151	0.004
208	15	O157	0.152	0.005
208	16	O157	0.152	0.004
208	17	O157	0.152	0.003
208	18	O157	0.151	0.002
208	19	O157	0.150	0.001
208	20	O157	0.149	-0.001
208	21	O157	0.150	-0.001
208	22	O157	0.151	-0.000
208	23	O157	0.152	0.000
208	24	O157	0.152	0.000
208	25	O157	0.152	-0.001
208	26	O157	0.151	-0.002
208	27	O157	0.150	-0.004
208	28	O157	0.151	-0.003
208	29	O157	0.153	-0.002
208	30	O157	0.154	-0.001
208	31	O157	0.157	0.001
208	32	O157	0.162	0.006
208	33	O157	0.171	0.013
208	34	O157	0.189	0.032
208	35	O157	0.225	0.067
208	36	O157	0.290	0.131
208	37	O157	0.412	0.252
208	38	O157	0.626	0.467
208	39	O157	0.982	0.822
208	40	O157	1.399	1.238
209	1	O157	0.092	-0.003
209	2	O157	0.092	-0.004
209	3	O157	0.092	-0.004
209	4	O157	0.093	-0.003
209	5	O157	0.093	-0.003
209	6	O157	0.094	-0.003
209	7	O157	0.094	-0.003
209	8	O157	0.096	-0.002
209	9	O157	0.097	-0.001
209	10	O157	0.100	0.001
209	11	O157	0.101	0.003
209	12	O157	0.102	0.003
209	13	O157	0.104	0.004
209	14	O157	0.103	0.004
209	15	O157	0.103	0.003
209	16	O157	0.103	0.003
209	17	O157	0.104	0.003
209	18	O157	0.104	0.003
209	19	O157	0.104	0.002
209	20	O157	0.104	0.002
209	21	O157	0.103	0.001
209	22	O157	0.103	-0.000
209	23	O157	0.102	-0.001
209	24	O157	0.102	-0.001
209	25	O157	0.102	-0.002
209	26	O157	0.101	-0.003
209	27	O157	0.102	-0.003
209	28	O157	0.102	-0.002
209	29	O157	0.102	-0.003
209	30	O157	0.105	-0.001
209	31	O157	0.109	0.003
209	32	O157	0.116	0.010
209	33	O157	0.130	0.023
209	34	O157	0.158	0.051
209	35	O157	0.212	0.105
209	36	O157	0.320	0.212
209	37	O157	0.519	0.411
209	38	O157	0.862	0.754
209	39	O157	1.380	1.272
209	40	O157	1.922	1.813
210	1	O157	0.100	-0.003
210	2	O157	0.101	-0.003
210	3	O157	0.102	-0.002
210	4	O157	0.102	-0.003
210	5	O157	0.101	-0.003
210	6	O157	0.102	-0.003
210	7	O157	0.104	-0.002
210	8	O157	0.105	-0.001
210	9	O157	0.107	0.000
210	10	O157	0.109	0.002
210	11	O157	0.110	0.003
210	12	O157	0.111	0.004
210	13	O157	0.111	0.003
210	14	O157	0.111	0.002
210	15	O157	0.110	0.001
210	16	O157	0.111	0.002
210	17	O157	0.111	0.002
210	18	O157	0.111	0.001
210	19	O157	0.111	0.001
210	20	O157	0.112	0.001
210	21	O157	0.111	0.000
210	22	O157	0.111	-0.001
210	23	O157	0.111	-0.001
210	24	O157	0.111	-0.001
210	25	O157	0.111	-0.002
210	26	O157	0.110	-0.002
210	27	O157	0.111	-0.003
210	28	O157	0.110	-0.003
210	29	O157	0.113	-0.001
210	30	O157	0.115	0.000
210	31	O157	0.118	0.003
210	32	O157	0.125	0.009
210	33	O157	0.138	0.023
210	34	O157	0.166	0.050
210	35	O157	0.220	0.104
210	36	O157	0.324	0.208
210	37	O157	0.517	0.400
210	38	O157	0.844	0.727
210	39	O157	1.326	1.208
210	40	O157	1.809	1.691
211	1	O157	0.180	-0.001
211	2	O157	0.180	-0.002
211	3	O157	0.181	-0.002
211	4	O157	0.180	-0.002
211	5	O157	0.180	-0.002
211	6	O157	0.182	-0.001
211	7	O157	0.183	0.000
211	8	O157	0.183	-0.000
211	9	O157	0.184	-0.000
211	10	O157	0.185	0.002
211	11	O157	0.186	0.002
211	12	O157	0.186	0.001
211	13	O157	0.185	0.000
211	14	O157	0.185	0.000
211	15	O157	0.186	0.001
211	16	O157	0.187	0.001
211	17	O157	0.187	0.001
211	18	O157	0.187	0.002
211	19	O157	0.187	0.001
211	20	O157	0.188	0.001
211	21	O157	0.188	0.001
211	22	O157	0.187	0.001
211	23	O157	0.187	-0.000
211	24	O157	0.187	-0.000
211	25	O157	0.186	-0.001
211	26	O157	0.186	-0.001
211	27	O157	0.187	-0.001
211	28	O157	0.187	-0.001
211	29	O157	0.187	-0.002
211	30	O157	0.187	-0.002
211	31	O157	0.187	-0.002
211	32	O157	0.189	-0.000
211	33	O157	0.193	0.003
211	34	O157	0.198	0.008
211	35	O157	0.210	0.020
211	36	O157	0.231	0.041
211	37	O157	0.270	0.080
211	38	O157	0.345	0.154
211	39	O157	0.476	0.285
211	40	O157	0.649	0.458
212	1	O157	0.103	-0.001
212	2	O157	0.104	-0.001
212	3	O157	0.104	-0.002
212	4	O157	0.103	-0.003
212	5	O157	0.103	-0.003
212	6	O157	0.104	-0.003
212	7	O157	0.106	-0.001
212	8	O157	0.107	-0.001
212	9	O157	0.108	0.000
212	10	O157	0.109	0.001
212	11	O157	0.111	0.002
212	12	O157	0.112	0.003
212	13	O157	0.112	0.003
212	14	O157	0.112	0.002
212	15	O157	0.113	0.002
212	16	O157	0.113	0.002
212	17	O157	0.113	0.002
212	18	O157	0.113	0.002
212	19	O157	0.113	0.002
212	20	O157	0.113	0.001
212	21	O157	0.114	0.001
212	22	O157	0.114	0.001
212	23	O157	0.113	-0.000
212	24	O157	0.113	-0.001
212	25	O157	0.113	-0.002
212	26	O157	0.113	-0.001
212	27	O157	0.113	-0.002
212	28	O157	0.113	-0.002
212	29	O157	0.113	-0.002
212	30	O157	0.115	-0.001
212	31	O157	0.116	-0.000
212	32	O157	0.119	0.002
212	33	O157	0.127	0.009
212	34	O157	0.140	0.022
212	35	O157	0.167	0.049
212	36	O157	0.218	0.100
212	37	O157	0.319	0.200
212	38	O157	0.506	0.387
212	39	O157	0.826	0.706
212	40	O157	1.220	1.100
213	1	O157	0.104	-0.001
213	2	O157	0.103	-0.002
213	3	O157	0.102	-0.003
213	4	O157	0.102	-0.003
213	5	O157	0.103	-0.001
213	6	O157	0.103	-0.002
213	7	O157	0.103	-0.002
213	8	O157	0.104	-0.001
213	9	O157	0.105	0.000
213	10	O157	0.106	0.001
213	11	O157	0.107	0.002
213	12	O157	0.107	0.003
213	13	O157	0.107	0.003
213	14	O157	0.107	0.003
213	15	O157	0.107	0.003
213	16	O157	0.107	0.003
213	17	O157	0.106	0.002
213	18	O157	0.106	0.001
213	19	O157	0.104	0.000
213	20	O157	0.103	-0.001
213	21	O157	0.103	-0.001
213	22	O157	0.103	-0.001
213	23	O157	0.102	-0.002
213	24	O157	0.102	-0.002
213	25	O157	0.102	-0.002
213	26	O157	0.103	-0.001
213	27	O157	0.102	-0.001
213	28	O157	0.103	-0.001
213	29	O157	0.104	-0.000
213	30	O157	0.106	0.002
213	31	O157	0.113	0.009
213	32	O157	0.124	0.020
213	33	O157	0.144	0.041
213	34	O157	0.187	0.083
213	35	O157	0.272	0.168
213	36	O157	0.431	0.327
213	37	O157	0.706	0.603
213	38	O157	1.136	1.032
213	39	O157	1.693	1.589
213	40	O157	2.184	2.080
214	1	O157	0.126	-0.001
214	2	O157	0.126	-0.001
214	3	O157	0.125	-0.002
214	4	O157	0.126	-0.001
214	5	O157	0.125	-0.001
214	6	O157	0.125	-0.002
214	7	O157	0.124	-0.002
214	8	O157	0.125	-0.001
214	9	O157	0.126	-0.000
214	10	O157	0.127	0.001
214	11	O157	0.127	0.002
214	12	O157	0.128	0.002
214	13	O157	0.127	0.002
214	14	O157	0.127	0.002
214	15	O157	0.127	0.002
214	16	O157	0.127	0.002
214	17	O157	0.127	0.002
214	18	O157	0.127	0.002
214	19	O157	0.126	0.001
214	20	O157	0.125	0.001
214	21	O157	0.124	-0.000
214	22	O157	0.123	-0.001
214	23	O157	0.123	-0.001
214	24	O157	0.120	-0.003
214	25	O157	0.120	-0.003
214	26	O157	0.122	-0.002
214	27	O157	0.123	-0.001
214	28	O157	0.123	-0.000
214	29	O157	0.122	-0.001
214	30	O157	0.122	-0.001
214	31	O157	0.126	0.003
214	32	O157	0.132	0.009
214	33	O157	0.141	0.019
214	34	O157	0.161	0.039
214	35	O157	0.197	0.075
214	36	O157	0.266	0.145
214	37	O157	0.397	0.276
214	38	O157	0.629	0.508
214	39	O157	1.000	0.879
214	40	O157	1.426	1.304
215	1	O157	0.113	0.000
215	2	O157	0.113	0.000
215	3	O157	0.113	-0.000
215	4	O157	0.112	-0.001
215	5	O157	0.112	-0.001
215	6	O157	0.113	0.000
215	7	O157	0.113	-0.000
215	8	O157	0.112	-0.001
215	9	O157	0.113	-0.000
215	10	O157	0.114	0.000
215	11	O157	0.114	0.001
215	12	O157	0.115	0.002
215	13	O157	0.115	0.002
215	14	O157	0.115	0.001
215	15	O157	0.115	0.002
215	16	O157	0.115	0.002
215	17	O157	0.114	0.000
215	18	O157	0.113	-0.001
215	19	O157	0.112	-0.001
215	20	O157	0.111	-0.002
215	21	O157	0.111	-0.002
215	22	O157	0.112	-0.002
215	23	O157	0.112	-0.002
215	24	O157	0.112	-0.001
215	25	O157	0.113	-0.001
215	26	O157	0.113	-0.000
215	27	O157	0.114	0.000
215	28	O157	0.114	0.001
215	29	O157	0.117	0.004
215	30	O157	0.122	0.009
215	31	O157	0.131	0.017
215	32	O157	0.149	0.035
215	33	O157	0.184	0.070
215	34	O157	0.249	0.135
215	35	O157	0.375	0.261
215	36	O157	0.602	0.488
215	37	O157	0.974	0.860
215	38	O157	1.487	1.373
215	39	O157	2.031	1.917
215	40	O157	2.421	2.307
216	1	O157	0.140	0.003
216	2	O157	0.139	0.003
216	3	O157	0.138	0.002
216	4	O157	0.137	0.001
216	5	O157	0.137	0.001
216	6	O157	0.136	0.001
216	7	O157	0.134	-0.000
216	8	O157	0.134	-0.001
216	9	O157	0.134	-0.001
216	10	O157	0.133	-0.001
216	11	O157	0.133	-0.000
216	12	O157	0.133	0.000
216	13	O157	0.133	-0.001
216	14	O157	0.132	-0.001
216	15	O157	0.133	-0.000
216	16	O157	0.132	0.000
216	17	O157	0.132	0.000
216	18	O157	0.132	0.000
216	19	O157	0.132	-0.000
216	20	O157	0.130	-0.002
216	21	O157	0.129	-0.002
216	22	O157	0.129	-0.001
216	23	O157	0.129	-0.001
216	24	O157	0.129	-0.001
216	25	O157	0.129	-0.001
216	26	O157	0.130	0.000
216	27	O157	0.130	0.001
216	28	O157	0.131	0.001
216	29	O157	0.131	0.002
216	30	O157	0.131	0.003
216	31	O157	0.134	0.005
216	32	O157	0.141	0.013
216	33	O157	0.152	0.024
216	34	O157	0.173	0.045
216	35	O157	0.216	0.089
216	36	O157	0.297	0.170
216	37	O157	0.445	0.319
216	38	O157	0.705	0.578
216	39	O157	1.126	0.999
216	40	O157	1.613	1.487
217	1	O157	0.113	0.004
217	2	O157	0.112	0.004
217	3	O157	0.112	0.003
217	4	O157	0.111	0.002
217	5	O157	0.111	0.002
217	6	O157	0.110	0.002
217	7	O157	0.110	0.001
217	8	O157	0.110	0.001
217	9	O157	0.110	0.001
217	10	O157	0.109	0.001
217	11	O157	0.108	-0.000
217	12	O157	0.108	-0.000
217	13	O157	0.108	-0.001
217	14	O157	0.109	0.000
217	15	O157	0.109	0.000
217	16	O157	0.108	-0.000
217	17	O157	0.108	-0.000
217	18	O157	0.108	-0.001
217	19	O157	0.107	-0.001
217	20	O157	0.107	-0.002
217	21	O157	0.107	-0.002
217	22	O157	0.107	-0.002
217	23	O157	0.106	-0.002
217	24	O157	0.106	-0.003
217	25	O157	0.105	-0.003
217	26	O157	0.105	-0.003
217	27	O157	0.106	-0.002
217	28	O157	0.106	-0.003
217	29	O157	0.104	-0.004
217	30	O157	0.105	-0.004
217	31	O157	0.106	-0.002
217	32	O157	0.106	-0.002
217	33	O157	0.106	-0.002
217	34	O157	0.108	-0.000
217	35	O157	0.109	0.000
217	36	O157	0.111	0.002
217	37	O157	0.113	0.005
217	38	O157	0.116	0.008
217	39	O157	0.118	0.010
217	40	O157	0.122	0.014
218	1	O157	0.126	0.001
218	2	O157	0.127	0.001
218	3	O157	0.127	0.002
218	4	O157	0.127	0.002
218	5	O157	0.127	0.002
218	6	O157	0.126	0.002
218	7	O157	0.126	0.001
218	8	O157	0.124	-0.000
218	9	O157	0.124	-0.001
218	10	O157	0.124	-0.000
218	11	O157	0.125	0.000
218	12	O157	0.124	-0.000
218	13	O157	0.123	-0.001
218	14	O157	0.123	-0.001
218	15	O157	0.123	-0.001
218	16	O157	0.123	-0.001
218	17	O157	0.123	-0.001
218	18	O157	0.122	-0.001
218	19	O157	0.122	-0.002
218	20	O157	0.122	-0.001
218	21	O157	0.123	-0.001
218	22	O157	0.123	-0.001
218	23	O157	0.123	-0.001
218	24	O157	0.122	-0.002
218	25	O157	0.122	-0.002
218	26	O157	0.123	-0.000
218	27	O157	0.123	-0.000
218	28	O157	0.123	0.001
218	29	O157	0.124	0.001
218	30	O157	0.124	0.001
218	31	O157	0.125	0.002
218	32	O157	0.127	0.004
218	33	O157	0.130	0.008
218	34	O157	0.137	0.014
218	35	O157	0.150	0.027
218	36	O157	0.171	0.049
218	37	O157	0.213	0.091
218	38	O157	0.289	0.168
218	39	O157	0.432	0.310
218	40	O157	0.616	0.494
219	1	O157	0.114	0.004
219	2	O157	0.114	0.004
219	3	O157	0.113	0.003
219	4	O157	0.113	0.003
219	5	O157	0.112	0.002
219	6	O157	0.112	0.002
219	7	O157	0.111	0.001
219	8	O157	0.111	0.001
219	9	O157	0.111	0.001
219	10	O157	0.111	0.001
219	11	O157	0.110	0.000
219	12	O157	0.110	-0.000
219	13	O157	0.110	0.000
219	14	O157	0.111	0.001
219	15	O157	0.110	0.000
219	16	O157	0.108	-0.002
219	17	O157	0.107	-0.003
219	18	O157	0.108	-0.002
219	19	O157	0.108	-0.001
219	20	O157	0.108	-0.002
219	21	O157	0.108	-0.002
219	22	O157	0.108	-0.001
219	23	O157	0.108	-0.002
219	24	O157	0.108	-0.001
219	25	O157	0.108	-0.002
219	26	O157	0.107	-0.003
219	27	O157	0.108	-0.002
219	28	O157	0.108	-0.002
219	29	O157	0.108	-0.002
219	30	O157	0.108	-0.002
219	31	O157	0.108	-0.001
219	32	O157	0.108	-0.002
219	33	O157	0.107	-0.003
219	34	O157	0.107	-0.002
219	35	O157	0.110	0.000
219	36	O157	0.111	0.002
219	37	O157	0.114	0.004
219	38	O157	0.117	0.007
219	39	O157	0.118	0.009
219	40	O157	0.121	0.011
220	1	O157	0.119	0.002
220	2	O157	0.119	0.002
220	3	O157	0.118	0.001
220	4	O157	0.118	0.001
220	5	O157	0.117	0.001
220	6	O157	0.117	0.001
220	7	O157	0.116	-0.000
220	8	O157	0.115	-0.001
220	9	O157	0.115	-0.000
220	10	O157	0.115	-0.000
220	11	O157	0.115	-0.000
220	12	O157	0.115	-0.000
220	13	O157	0.115	-0.000
220	14	O157	0.115	0.000
220	15	O157	0.114	-0.000
220	16	O157	0.113	-0.001
220	17	O157	0.113	-0.000
220	18	O157	0.113	-0.000
220	19	O157	0.113	-0.000
220	20	O157	0.113	-0.000
220	21	O157	0.112	-0.001
220	22	O157	0.112	-0.001
220	23	O157	0.112	-0.000
220	24	O157	0.111	-0.002
220	25	O157	0.110	-0.002
220	26	O157	0.110	-0.002
220	27	O157	0.111	-0.001
220	28	O157	0.112	0.001
220	29	O157	0.113	0.002
220	30	O157	0.113	0.002
220	31	O157	0.115	0.004
220	32	O157	0.120	0.009
220	33	O157	0.129	0.018
220	34	O157	0.146	0.035
220	35	O157	0.181	0.071
220	36	O157	0.248	0.138
220	37	O157	0.376	0.266
220	38	O157	0.604	0.495
220	39	O157	0.994	0.885
220	40	O157	1.466	1.357
221	1	O157	0.127	0.002
221	2	O157	0.128	0.003
221	3	O157	0.128	0.003
221	4	O157	0.128	0.003
221	5	O157	0.128	0.003
221	6	O157	0.128	0.003
221	7	O157	0.127	0.001
221	8	O157	0.126	0.000
221	9	O157	0.126	0.001
221	10	O157	0.126	0.000
221	11	O157	0.126	0.000
221	12	O157	0.125	0.000
221	13	O157	0.126	0.001
221	14	O157	0.126	0.001
221	15	O157	0.126	0.000
221	16	O157	0.125	-0.000
221	17	O157	0.125	-0.001
221	18	O157	0.126	-0.000
221	19	O157	0.125	-0.001
221	20	O157	0.125	-0.001
221	21	O157	0.124	-0.001
221	22	O157	0.124	-0.002
221	23	O157	0.123	-0.002
221	24	O157	0.124	-0.002
221	25	O157	0.124	-0.002
221	26	O157	0.122	-0.004
221	27	O157	0.122	-0.004
221	28	O157	0.122	-0.004
221	29	O157	0.122	-0.004
221	30	O157	0.122	-0.004
221	31	O157	0.121	-0.005
221	32	O157	0.121	-0.005
221	33	O157	0.123	-0.003
221	34	O157	0.123	-0.003
221	35	O157	0.126	-0.001
221	36	O157	0.129	0.003
221	37	O157	0.133	0.006
221	38	O157	0.138	0.011
221	39	O157	0.141	0.014
221	40	O157	0.143	0.016
222	1	O157	0.106	0.001
222	2	O157	0.105	-0.000
222	3	O157	0.104	-0.001
222	4	O157	0.104	-0.001
222	5	O157	0.104	-0.001
222	6	O157	0.105	0.001
222	7	O157	0.105	0.001
222	8	O157	0.105	0.001
222	9	O157	0.104	0.001
222	10	O157	0.103	0.000
222	11	O157	0.103	-0.000
222	12	O157	0.103	0.000
222	13	O157	0.104	0.002
222	14	O157	0.104	0.001
222	15	O157	0.103	0.000
222	16	O157	0.102	-0.001
222	17	O157	0.101	-0.001
222	18	O157	0.101	-0.001
222	19	O157	0.101	-0.000
222	20	O157	0.101	-0.000
222	21	O157	0.101	0.000
222	22	O157	0.100	-0.001
222	23	O157	0.100	-0.001
222	24	O157	0.099	-0.002
222	25	O157	0.099	-0.002
222	26	O157	0.101	0.001
222	27	O157	0.101	0.001
222	28	O157	0.100	0.000
222	29	O157	0.100	0.000
222	30	O157	0.100	0.000
222	31	O157	0.099	-0.001
222	32	O157	0.099	-0.001
222	33	O157	0.100	0.001
222	34	O157	0.102	0.003
222	35	O157	0.105	0.006
222	36	O157	0.108	0.009
222	37	O157	0.112	0.014
222	38	O157	0.117	0.019
222	39	O157	0.124	0.027
222	40	O157	0.135	0.038
223	1	O157	0.114	-0.002
223	2	O157	0.114	-0.002
223	3	O157	0.114	-0.002
223	4	O157	0.116	-0.001
223	5	O157	0.117	0.001
223	6	O157	0.118	0.001
223	7	O157	0.118	0.001
223	8	O157	0.118	0.002
223	9	O157	0.118	0.002
223	10	O157	0.119	0.002
223	11	O157	0.119	0.003
223	12	O157	0.119	0.003
223	13	O157	0.119	0.003
223	14	O157	0.119	0.002
223	15	O157	0.118	0.002
223	16	O157	0.118	0.001
223	17	O157	0.117	-0.000
223	18	O157	0.116	-0.001
223	19	O157	0.116	-0.001
223	20	O157	0.115	-0.001
223	21	O157	0.115	-0.002
223	22	O157	0.115	-0.002
223	23	O157	0.115	-0.002
223	24	O157	0.115	-0.002
223	25	O157	0.114	-0.003
223	26	O157	0.113	-0.004
223	27	O157	0.113	-0.004
223	28	O157	0.113	-0.004
223	29	O157	0.113	-0.004
223	30	O157	0.113	-0.004
223	31	O157	0.113	-0.004
223	32	O157	0.113	-0.004
223	33	O157	0.113	-0.004
223	34	O157	0.114	-0.003
223	35	O157	0.117	-0.000
223	36	O157	0.120	0.003
223	37	O157	0.123	0.005
223	38	O157	0.127	0.009
223	39	O157	0.131	0.013
223	40	O157	0.134	0.017
224	1	O157	0.122	-0.002
224	2	O157	0.123	-0.001
224	3	O157	0.123	-0.001
224	4	O157	0.124	-0.000
224	5	O157	0.124	0.000
224	6	O157	0.124	0.000
224	7	O157	0.123	-0.001
224	8	O157	0.123	-0.001
224	9	O157	0.124	0.000
224	10	O157	0.124	0.001
224	11	O157	0.124	0.000
224	12	O157	0.124	0.001
224	13	O157	0.124	0.001
224	14	O157	0.124	0.000
224	15	O157	0.124	0.000
224	16	O157	0.124	0.000
224	17	O157	0.123	0.000
224	18	O157	0.123	-0.001
224	19	O157	0.122	-0.001
224	20	O157	0.123	-0.001
224	21	O157	0.123	-0.001
224	22	O157	0.124	0.001
224	23	O157	0.124	0.001
224	24	O157	0.123	-0.000
224	25	O157	0.122	-0.001
224	26	O157	0.122	-0.001
224	27	O157	0.121	-0.002
224	28	O157	0.121	-0.002
224	29	O157	0.122	-0.001
224	30	O157	0.124	0.002
224	31	O157	0.125	0.003
224	32	O157	0.131	0.008
224	33	O157	0.141	0.019
224	34	O157	0.162	0.039
224	35	O157	0.201	0.078
224	36	O157	0.277	0.154
224	37	O157	0.421	0.298
224	38	O157	0.681	0.558
224	39	O157	1.111	0.989
224	40	O157	1.617	1.495
225	1	O157	0.130	0.002
225	2	O157	0.131	0.002
225	3	O157	0.131	0.002
225	4	O157	0.131	0.002
225	5	O157	0.131	0.002
225	6	O157	0.132	0.003
225	7	O157	0.132	0.002
225	8	O157	0.131	0.002
225	9	O157	0.131	0.002
225	10	O157	0.131	0.001
225	11	O157	0.131	0.002
225	12	O157	0.131	0.001
225	13	O157	0.131	0.001
225	14	O157	0.130	0.000
225	15	O157	0.130	0.000
225	16	O157	0.130	-0.000
225	17	O157	0.131	0.000
225	18	O157	0.131	0.000
225	19	O157	0.130	-0.001
225	20	O157	0.127	-0.004
225	21	O157	0.127	-0.004
225	22	O157	0.129	-0.002
225	23	O157	0.129	-0.002
225	24	O157	0.129	-0.003
225	25	O157	0.128	-0.003
225	26	O157	0.128	-0.004
225	27	O157	0.127	-0.004
225	28	O157	0.128	-0.004
225	29	O157	0.128	-0.004
225	30	O157	0.128	-0.005
225	31	O157	0.128	-0.005
225	32	O157	0.127	-0.005
225	33	O157	0.128	-0.005
225	34	O157	0.130	-0.003
225	35	O157	0.132	-0.001
225	36	O157	0.136	0.003
225	37	O157	0.141	0.007
225	38	O157	0.145	0.012
225	39	O157	0.150	0.016
225	40	O157	0.154	0.020
226	1	O157	0.133	-0.001
226	2	O157	0.133	-0.001
226	3	O157	0.134	-0.001
226	4	O157	0.134	0.000
226	5	O157	0.134	0.000
226	6	O157	0.134	-0.000
226	7	O157	0.134	-0.000
226	8	O157	0.134	-0.000
226	9	O157	0.135	0.000
226	10	O157	0.135	0.000
226	11	O157	0.135	0.000
226	12	O157	0.136	0.001
226	13	O157	0.135	0.000
226	14	O157	0.135	-0.000
226	15	O157	0.134	-0.001
226	16	O157	0.135	0.000
226	17	O157	0.136	0.001
226	18	O157	0.137	0.001
226	19	O157	0.136	0.001
226	20	O157	0.136	0.000
226	21	O157	0.135	-0.000
226	22	O157	0.136	0.000
226	23	O157	0.135	-0.001
226	24	O157	0.135	-0.001
226	25	O157	0.135	-0.000
226	26	O157	0.135	-0.001
226	27	O157	0.135	-0.001
226	28	O157	0.135	-0.001
226	29	O157	0.135	-0.001
226	30	O157	0.136	-0.001
226	31	O157	0.137	0.001
226	32	O157	0.139	0.003
226	33	O157	0.144	0.007
226	34	O157	0.153	0.016
226	35	O157	0.169	0.032
226	36	O157	0.203	0.066
226	37	O157	0.265	0.128
226	38	O157	0.377	0.240
226	39	O157	0.578	0.441
226	40	O157	0.841	0.704
227	1	O157	0.179	-0.006
227	2	O157	0.180	-0.005
227	3	O157	0.184	-0.002
227	4	O157	0.185	-0.001
227	5	O157	0.186	-0.000
227	6	O157	0.186	0.000
227	7	O157	0.186	-0.000
227	8	O157	0.185	-0.001
227	9	O157	0.186	0.000
227	10	O157	0.187	0.001
227	11	O157	0.190	0.004
227	12	O157	0.191	0.005
227	13	O157	0.190	0.004
227	14	O157	0.189	0.003
227	15	O157	0.188	0.003
227	16	O157	0.188	0.002
227	17	O157	0.187	0.001
227	18	O157	0.187	0.001
227	19	O157	0.186	-0.000
227	20	O157	0.186	0.000
227	21	O157	0.186	-0.000
227	22	O157	0.185	-0.001
227	23	O157	0.183	-0.002
227	24	O157	0.183	-0.003
227	25	O157	0.182	-0.004
227	26	O157	0.182	-0.004
227	27	O157	0.182	-0.003
227	28	O157	0.182	-0.004
227	29	O157	0.182	-0.004
